 1) database/foo_shop/clients.csv
 2)
 3) contains comma-separated seed data for table:
 4)
 5) 	clients
 6)
 7) in MySQL database:
 8)
 9) 	foo_shop
10)
11) Row definition adheres to the syntax:
12)
13) id,first_name,last_name,business,email,phone<NEWLINE>
2401,Theresa,Stevens,BazBiz440,bar@example.com,1058516151
2402,Amy,Perkins,BazBiz441,bar@example.com,1232561785
2403,Madison,Gonzalez,BazBiz441,bar@example.com,1203149168
2404,Diane,Richardson,BazBiz441,bar@example.com,1100942231
2405,Kyle,Palmer,BazBiz441,bar@example.com,1235298513
2406,Kenneth,Fisher,BazBiz441,bar@example.com,1171791177
2407,Megan,Riley,BazBiz441,bar@example.com,1297315950
2408,Elizabeth,Sanchez,BazBiz441,bar@example.com,1078532969
2409,Paul,Turner,BazBiz441,bar@example.com,1144905550
2410,Terry,Smith,BazBiz441,bar@example.com,1365792529
2411,Lisa,Washington,BazBiz442,bar@example.com,1067893172
2412,Judith,Barnes,BazBiz442,bar@example.com,1351753203
2413,Edward,Hicks,BazBiz442,bar@example.com,1254036904
2414,Anna,Robertson,BazBiz442,bar@example.com,1322855711
2415,Anthony,Sullivan,BazBiz442,bar@example.com,1405868150
2416,Ryan,Harper,BazBiz442,bar@example.com,1042701101
2417,Donna,Butler,BazBiz442,bar@example.com,1134705588
2418,Betty,Owens,BazBiz442,bar@example.com,1156155542
2419,Katherine,Wells,BazBiz442,bar@example.com,1127558050
2420,Henry,Arnold,BazBiz443,bar@example.com,1131203306
2421,Jeremy,Wilson,BazBiz443,bar@example.com,1184679973
2422,Cheryl,Hill,BazBiz443,bar@example.com,1237420167
2423,David,Chavez,BazBiz443,bar@example.com,1042701101
2424,Paul,Jones,BazBiz443,bar@example.com,1097875411
2425,Grace,Hernandez,BazBiz443,bar@example.com,1228172371
2426,Harry,Elliott,BazBiz443,bar@example.com,1359673022
2427,Samantha,Allen,BazBiz443,bar@example.com,1180831629
2428,Donna,Mills,BazBiz443,bar@example.com,1114237173
2429,Harry,Grant,BazBiz444,bar@example.com,1352973462
2430,Theresa,Duncan,BazBiz444,bar@example.com,1123759073
2431,Deborah,Richardson,BazBiz444,bar@example.com,1299229969
2432,Steven,Ferguson,BazBiz444,bar@example.com,1026331853
2433,Margaret,Perry,BazBiz444,bar@example.com,1244907757
2434,Terry,Kennedy,BazBiz444,bar@example.com,1390619456
2435,Kathryn,Freeman,BazBiz444,bar@example.com,1143188041
2436,Ronald,Carroll,BazBiz444,bar@example.com,1221211366
2437,Aaron,Moore,BazBiz444,bar@example.com,1367750672
2438,Harry,Ray,BazBiz445,bar@example.com,1183231616
2439,Gary,Greene,BazBiz445,bar@example.com,1100100676
2440,Anna,Davis,BazBiz445,bar@example.com,1302000239
2441,Patrick,Griffin,BazBiz445,bar@example.com,1140264929
2442,Arthur,Hamilton,BazBiz445,bar@example.com,1323555915
2443,Ronald,Andrews,BazBiz445,bar@example.com,1022610444
2444,Betty,Jenkins,BazBiz445,bar@example.com,1021934100
2445,Michael,Jackson,BazBiz445,bar@example.com,1204050044
2446,Nancy,Sullivan,BazBiz445,bar@example.com,1213099754
2447,Ashley,West,BazBiz446,bar@example.com,1134275411
2448,Carl,Crawford,BazBiz446,bar@example.com,1386949790
2449,Donna,Ramos,BazBiz446,bar@example.com,1019212285
2450,Stephanie,Thompson,BazBiz446,bar@example.com,1027091199
2451,Doris,Hunt,BazBiz446,bar@example.com,1383357318
2452,Terry,Perez,BazBiz446,bar@example.com,1141879269
2453,Kathryn,Burns,BazBiz446,bar@example.com,1311012059
2454,Ronald,Edwards,BazBiz446,bar@example.com,1165179893
2455,Betty,Watson,BazBiz446,bar@example.com,1109964262
2456,Randy,Austin,BazBiz446,bar@example.com,1139232682
2457,Michael,Carpenter,BazBiz447,bar@example.com,1176211806
2458,Nancy,Wallace,BazBiz447,bar@example.com,1034623997
2459,Ashley,Miller,BazBiz447,bar@example.com,1011032769
2460,Donna,Rice,BazBiz447,bar@example.com,1377652678
2461,Larry,Perkins,BazBiz447,bar@example.com,1296463078
2462,Jacob,Carpenter,BazBiz447,bar@example.com,1152420565
2463,Philip,West,BazBiz447,bar@example.com,1258041608
2464,Jonathan,Spencer,BazBiz447,bar@example.com,1224543575
2465,Kyle,Crawford,BazBiz447,bar@example.com,1013950932
2466,Keith,Morales,BazBiz447,bar@example.com,1112318196
2467,Alice,Scott,BazBiz448,bar@example.com,1075839308
2468,Jeremy,Perry,BazBiz448,bar@example.com,1362604798
2469,Sharon,Thomas,BazBiz448,bar@example.com,1328312601
2470,Rebecca,Brooks,BazBiz448,bar@example.com,1297756214
2471,Andrew,Carroll,BazBiz448,bar@example.com,1026086480
2472,Terry,Bennett,BazBiz448,bar@example.com,1103418558
2473,Austin,Hamilton,BazBiz448,bar@example.com,1244015795
2474,Howard,Sanders,BazBiz448,bar@example.com,1344524445
2475,Walter,Nichols,BazBiz448,bar@example.com,1259678367
2476,Bryan,Lopez,BazBiz448,bar@example.com,1036245601
2477,Robert,Hill,BazBiz449,bar@example.com,1124404774
2478,Helen,Wright,BazBiz449,bar@example.com,1314266906
2479,Abigail,Simmons,BazBiz449,bar@example.com,1317869077
2480,Amy,Berry,BazBiz449,bar@example.com,1140513889
2481,Cheryl,Cox,BazBiz449,bar@example.com,1023447354
2482,Billy,Gonzales,BazBiz449,bar@example.com,1223634977
2483,Kelly,Young,BazBiz449,bar@example.com,1358620657
2484,Jason,Mason,BazBiz449,bar@example.com,1393397225
2485,Ryan,Hill,BazBiz449,bar@example.com,1110288380
2486,Maria,Gibson,BazBiz449,bar@example.com,1140440340
2487,Victoria,Riley,BazBiz450,bar@example.com,1264468613
2488,Dorothy,Wagner,BazBiz450,bar@example.com,1350085137
2489,Judy,Jenkins,BazBiz450,bar@example.com,1046776972
2490,Willie,Ferguson,BazBiz450,bar@example.com,1252140431
2491,Tiffany,Hall,BazBiz450,bar@example.com,1380323122
2492,Nicholas,Sanders,BazBiz450,bar@example.com,1272637682
2493,Susan,Patterson,BazBiz450,bar@example.com,1389637747
2494,Alan,Pierce,BazBiz450,bar@example.com,1137340309
2495,John,Cooper,BazBiz450,bar@example.com,1129620213
2496,Brandon,Sullivan,BazBiz450,bar@example.com,1024103022
2497,Ralph,Howard,BazBiz451,bar@example.com,1064043509
2498,Jeffrey,Thompson,BazBiz451,bar@example.com,1369062253
2499,Katherine,Evans,BazBiz451,bar@example.com,1308550047
2500,Cheryl,Franklin,BazBiz451,bar@example.com,1033510231
2501,Carol,Ramos,BazBiz451,bar@example.com,1165162093
2502,Rose,Watkins,BazBiz451,bar@example.com,1032603650
2503,Amy,Myers,BazBiz451,bar@example.com,1020837533
2504,Willie,Walker,BazBiz451,bar@example.com,1005732489
2505,Christina,Robertson,BazBiz451,bar@example.com,1053222931
2506,Joseph,Young,BazBiz451,bar@example.com,1303484145
2507,Grace,Reynolds,BazBiz452,bar@example.com,1138819806
2508,Christian,Reed,BazBiz452,bar@example.com,1055438173
2509,Ethan,Stewart,BazBiz452,bar@example.com,1354901919
2510,Peter,Adams,BazBiz452,bar@example.com,1180824423
2511,Mary,Ross,BazBiz452,bar@example.com,1043133390
2512,Jordan,Hall,BazBiz452,bar@example.com,1251393266
2513,Theresa,Bennett,BazBiz452,bar@example.com,1117961716
2514,Megan,Ferguson,BazBiz452,bar@example.com,1279297066
2515,Patricia,Webb,BazBiz452,bar@example.com,1092717297
2516,Betty,Griffin,BazBiz452,bar@example.com,1157650488
2517,Sara,Wood,BazBiz453,bar@example.com,1168344138
2518,Rachel,Harrison,BazBiz453,bar@example.com,1232946061
2519,Jordan,Griffin,BazBiz453,bar@example.com,1325354339
2520,Joseph,Elliott,BazBiz453,bar@example.com,1083273093
2521,Peter,Robertson,BazBiz453,bar@example.com,1268168715
2522,Lori,Lewis,BazBiz453,bar@example.com,1179045674
2523,Jeffrey,Payne,BazBiz453,bar@example.com,1295295342
2524,Christina,Hernandez,BazBiz453,bar@example.com,1104499516
2525,Christian,Harper,BazBiz453,bar@example.com,1364235145
2526,John,Davis,BazBiz453,bar@example.com,1275560643
2527,Lisa,Reynolds,BazBiz454,bar@example.com,1089831095
2528,Debra,Gibson,BazBiz454,bar@example.com,1110234967
2529,Denise,Lee,BazBiz454,bar@example.com,1228627555
2530,Joe,Mason,BazBiz454,bar@example.com,1355455335
2531,Donna,Mcdonald,BazBiz454,bar@example.com,1124823850
2532,Donna,Crawford,BazBiz454,bar@example.com,1128336740
2533,Bryan,Bell,BazBiz454,bar@example.com,1364224675
2534,Richard,Carpenter,BazBiz454,bar@example.com,1157697235
2535,Ann,Bradley,BazBiz454,bar@example.com,1161055437
2536,Gerald,Lee,BazBiz454,bar@example.com,1325933555
2537,Michelle,Brown,BazBiz455,bar@example.com,1325606954
2538,Natalie,Freeman,BazBiz455,bar@example.com,1301398382
2539,Emily,Mcdonald,BazBiz455,bar@example.com,1304193440
2540,Andrea,Hunt,BazBiz455,bar@example.com,1370349588
2541,Helen,Bennett,BazBiz455,bar@example.com,1073644808
2542,Tyler,Hayes,BazBiz455,bar@example.com,1171917168
2543,Jacqueline,Foster,BazBiz455,bar@example.com,1130632956
2544,John,Hamilton,BazBiz455,bar@example.com,1198394288
2545,John,Garcia,BazBiz455,bar@example.com,1200127152
2546,Howard,Harrison,BazBiz455,bar@example.com,1179649498
2547,Kyle,Peterson,BazBiz456,bar@example.com,1332220470
2548,Frank,Mitchell,BazBiz456,bar@example.com,1319811460
2549,Alan,Davis,BazBiz456,bar@example.com,1163047102
2550,Timothy,Price,BazBiz456,bar@example.com,1164287316
2551,Diana,Morales,BazBiz456,bar@example.com,1092997501
2552,Tiffany,Ramirez,BazBiz456,bar@example.com,1245494261
2553,Michael,Woods,BazBiz456,bar@example.com,1052185479
2554,Billy,Morales,BazBiz456,bar@example.com,1398646312
2555,Andrew,Diaz,BazBiz456,bar@example.com,1256977458
2556,Samantha,Morales,BazBiz456,bar@example.com,1277755212
2557,Jean,Phillips,BazBiz457,bar@example.com,1110552878
2558,Patricia,West,BazBiz457,bar@example.com,1306739197
2559,Dennis,Webb,BazBiz457,bar@example.com,1225547599
2560,Kathy,Reynolds,BazBiz457,bar@example.com,1039404869
2561,Jacob,Sims,BazBiz457,bar@example.com,1041811269
2562,Nicole,Andrews,BazBiz457,bar@example.com,1048371591
2563,Brittany,Patterson,BazBiz457,bar@example.com,1166651083
2564,Judith,Gonzales,BazBiz457,bar@example.com,1204570535
2565,Zachary,Payne,BazBiz457,bar@example.com,1242819520
2566,Amanda,Mitchell,BazBiz457,bar@example.com,1281462038
2567,Anthony,Reyes,BazBiz458,bar@example.com,1072672503
2568,Amanda,Matthews,BazBiz458,bar@example.com,1257520566
2569,Judy,Carpenter,BazBiz458,bar@example.com,1177167563
2570,Teresa,Gibson,BazBiz458,bar@example.com,1079239926
2571,Gabriel,Reyes,BazBiz458,bar@example.com,1372944488
2572,Jordan,Black,BazBiz458,bar@example.com,1298224293
2573,William,Bradley,BazBiz458,bar@example.com,1351486083
2574,Rachel,Mills,BazBiz458,bar@example.com,1048635419
2575,Donald,Miller,BazBiz458,bar@example.com,1276544647
2576,Howard,Porter,BazBiz458,bar@example.com,1405432279
2577,Roger,Gomez,BazBiz459,bar@example.com,1055109229
2578,Jason,Ruiz,BazBiz459,bar@example.com,1002346340
2579,Juan,Hawkins,BazBiz459,bar@example.com,1386977875
2580,Jacob,Wood,BazBiz459,bar@example.com,1292283088
2581,Harold,Fisher,BazBiz459,bar@example.com,1304944867
2582,Grace,Campbell,BazBiz459,bar@example.com,1187171336
2583,Samantha,Murphy,BazBiz459,bar@example.com,1052411716
2584,Willie,Hart,BazBiz459,bar@example.com,1067116457
2585,Harold,Coleman,BazBiz459,bar@example.com,1379683578
2586,Amanda,Washington,BazBiz459,bar@example.com,1233866354
2587,Russell,Murphy,BazBiz460,bar@example.com,1192422405
2588,Abigail,Thompson,BazBiz460,bar@example.com,1300672875
2589,Jordan,Bradley,BazBiz460,bar@example.com,1328974087
2590,Amy,Wright,BazBiz460,bar@example.com,1143142260
2591,Terry,Ruiz,BazBiz460,bar@example.com,1103811063
2592,Kyle,Morales,BazBiz460,bar@example.com,1077746940
2593,Roger,Patterson,BazBiz460,bar@example.com,1239120323
2594,Janice,Graham,BazBiz460,bar@example.com,1302208769
2595,Virginia,Mason,BazBiz460,bar@example.com,1027485113
2596,Betty,Henderson,BazBiz460,bar@example.com,1376875473
2597,Samantha,Webb,BazBiz461,bar@example.com,1252115553
2598,Dorothy,Wagner,BazBiz461,bar@example.com,1117754516
2599,Kenneth,Perry,BazBiz461,bar@example.com,1152273545
2600,Jesse,Willis,BazBiz461,bar@example.com,1240746830
2601,Debra,Cunningham,BazBiz461,bar@example.com,1371691738
2602,Virginia,Webb,BazBiz461,bar@example.com,1055024200
2603,Justin,Reyes,BazBiz461,bar@example.com,1335796953
2604,Mary,Young,BazBiz461,bar@example.com,1262555492
2605,Laura,Cook,BazBiz461,bar@example.com,1020282221
2606,Brandon,Green,BazBiz461,bar@example.com,1045047262
2607,Virginia,Harrison,BazBiz462,bar@example.com,1358804355
2608,Doris,Campbell,BazBiz462,bar@example.com,1225473637
2609,Keith,James,BazBiz462,bar@example.com,1294010687
2610,Anthony,Lewis,BazBiz462,bar@example.com,1329428844
2611,Denise,Jordan,BazBiz462,bar@example.com,1300149305
2612,Virginia,Franklin,BazBiz462,bar@example.com,1355537995
2613,Kathryn,Jones,BazBiz462,bar@example.com,1396140477
2614,Virginia,Barnes,BazBiz462,bar@example.com,1209685407
2615,Janet,Smith,BazBiz462,bar@example.com,1340927878
2616,Donna,Gardner,BazBiz462,bar@example.com,1165225869
2617,Carol,Hall,BazBiz463,bar@example.com,1301041488
2618,Tiffany,Kelly,BazBiz463,bar@example.com,1029654422
2619,Lori,Garcia,BazBiz463,bar@example.com,1182016356
2620,Evelyn,Perez,BazBiz463,bar@example.com,1333664138
2621,Kenneth,Washington,BazBiz463,bar@example.com,1307801664
2622,Kenneth,Nelson,BazBiz463,bar@example.com,1021786922
2623,Maria,Garcia,BazBiz463,bar@example.com,1035628910
2624,Olivia,Powell,BazBiz463,bar@example.com,1294539822
2625,Mark,Bell,BazBiz463,bar@example.com,1017642589
2626,Janet,Roberts,BazBiz463,bar@example.com,1303954734
2627,Thomas,Butler,BazBiz464,bar@example.com,1267318871
2628,Emily,Brown,BazBiz464,bar@example.com,1409675781
2629,Kevin,Austin,BazBiz464,bar@example.com,1259535135
2630,Sarah,Davis,BazBiz464,bar@example.com,1256195775
2631,Jean,West,BazBiz464,bar@example.com,1198617577
2632,Adam,Graham,BazBiz464,bar@example.com,1125553571
2633,Walter,Perry,BazBiz464,bar@example.com,1108101688
2634,Daniel,Roberts,BazBiz464,bar@example.com,1225957974
2635,Larry,Weaver,BazBiz464,bar@example.com,1188330894
2636,Katherine,Sanchez,BazBiz464,bar@example.com,1171458120
2637,Douglas,Grant,BazBiz465,bar@example.com,1077298841
2638,Roger,Weaver,BazBiz465,bar@example.com,1409285093
2639,Kelly,Daniels,BazBiz465,bar@example.com,1355446056
2640,Frances,Morales,BazBiz465,bar@example.com,1169658099
2641,Patricia,Gardner,BazBiz465,bar@example.com,1070248299
2642,David,Dunn,BazBiz465,bar@example.com,1314246329
2643,Daniel,Wood,BazBiz465,bar@example.com,1191356631
2644,Sharon,Kelley,BazBiz465,bar@example.com,1190743086
2645,Douglas,Cook,BazBiz465,bar@example.com,1380114669
2646,Roger,Hawkins,BazBiz465,bar@example.com,1092431197
2647,Kelly,Bryant,BazBiz466,bar@example.com,1076737060
2648,Nathan,Martinez,BazBiz466,bar@example.com,1378286754
2649,Vincent,Lee,BazBiz466,bar@example.com,1274798831
2650,Amber,Hunter,BazBiz466,bar@example.com,1064094125
2651,Russell,Hill,BazBiz466,bar@example.com,1383639841
2652,Jacqueline,Ray,BazBiz466,bar@example.com,1340692323
2653,Patrick,Cook,BazBiz466,bar@example.com,1004916042
2654,Roger,Carter,BazBiz466,bar@example.com,1279271102
2655,Roger,Martin,BazBiz466,bar@example.com,1131226813
2656,Gregory,Rose,BazBiz466,bar@example.com,1136839806
2657,George,Simpson,BazBiz467,bar@example.com,1338459380
2658,George,Nelson,BazBiz467,bar@example.com,1192695007
2659,Mark,Adams,BazBiz467,bar@example.com,1034576363
2660,Joyce,Carpenter,BazBiz467,bar@example.com,1145493123
2661,Karen,Tucker,BazBiz467,bar@example.com,1359644076
2662,Bruce,Mills,BazBiz467,bar@example.com,1125285552
2663,Kathy,Duncan,BazBiz467,bar@example.com,1330904123
2664,Harry,Alexander,BazBiz467,bar@example.com,1360599858
2665,Victoria,Henderson,BazBiz467,bar@example.com,1222749341
2666,Ryan,Morris,BazBiz467,bar@example.com,1179317318
2667,Gregory,Perry,BazBiz468,bar@example.com,1053297107
2668,Mark,Hughes,BazBiz468,bar@example.com,1347750104
2669,Austin,Stone,BazBiz468,bar@example.com,1321507884
2670,Janice,Campbell,BazBiz468,bar@example.com,1057826215
2671,Beverly,Cook,BazBiz468,bar@example.com,1281693665
2672,Bryan,Pierce,BazBiz468,bar@example.com,1203190439
2673,Kenneth,Nelson,BazBiz468,bar@example.com,1395270516
2674,Gloria,Arnold,BazBiz468,bar@example.com,1098648068
2675,Christian,Flores,BazBiz468,bar@example.com,1258050740
2676,Diana,Peters,BazBiz468,bar@example.com,1068267616
2677,Doris,Henry,BazBiz469,bar@example.com,1212834241
2678,Joe,Myers,BazBiz469,bar@example.com,1022936471
2679,Amanda,Mason,BazBiz469,bar@example.com,1250612214
2680,Tyler,Robertson,BazBiz469,bar@example.com,1110951850
2681,Rachel,Collins,BazBiz469,bar@example.com,1379656722
2682,Larry,Scott,BazBiz469,bar@example.com,1083638438
2683,Wayne,Perkins,BazBiz469,bar@example.com,1004471262
2684,Aaron,Mills,BazBiz469,bar@example.com,1219498329
2685,Christine,Wallace,BazBiz469,bar@example.com,1129211350
2686,Nancy,Myers,BazBiz469,bar@example.com,1207428228
2687,Ruth,Hernandez,BazBiz470,bar@example.com,1127297467
2688,Joyce,Gordon,BazBiz470,bar@example.com,1029709279
2689,Dylan,Porter,BazBiz470,bar@example.com,1083839933
2690,Deborah,Olson,BazBiz470,bar@example.com,1338140075
2691,Matthew,Hawkins,BazBiz470,bar@example.com,1159740879
2692,Carolyn,Wells,BazBiz470,bar@example.com,1348263051
2693,Virginia,Ford,BazBiz470,bar@example.com,1388023253
2694,Vincent,Warren,BazBiz470,bar@example.com,1316217453
2695,Roger,Ellis,BazBiz470,bar@example.com,1314301265
2696,Julie,Nichols,BazBiz470,bar@example.com,1295572399
2697,Sandra,Franklin,BazBiz471,bar@example.com,1153802543
2698,Steven,Gomez,BazBiz471,bar@example.com,1072674490
2699,Andrew,Watkins,BazBiz471,bar@example.com,1067334029
2700,Matthew,Ellis,BazBiz471,bar@example.com,1103013580
2701,Thomas,Alexander,BazBiz471,bar@example.com,1230787407
2702,Jack,King,BazBiz471,bar@example.com,1307253893
2703,Gerald,Collins,BazBiz471,bar@example.com,1284461016
2704,Nicole,Ortiz,BazBiz471,bar@example.com,1141081470
2705,Benjamin,Collins,BazBiz471,bar@example.com,1335700729
2706,Susan,Thomas,BazBiz471,bar@example.com,1095750223
2707,Rose,Thompson,BazBiz472,bar@example.com,1351123428
2708,Bryan,Riley,BazBiz472,bar@example.com,1331650753
2709,Pamela,Porter,BazBiz472,bar@example.com,1025122863
2710,Dorothy,Young,BazBiz472,bar@example.com,1266410202
2711,Roger,Greene,BazBiz472,bar@example.com,1296129977
2712,Lauren,Griffin,BazBiz472,bar@example.com,1303372698
2713,Brian,Morris,BazBiz472,bar@example.com,1151635248
2714,Jennifer,Warren,BazBiz472,bar@example.com,1012837999
2715,Susan,Coleman,BazBiz472,bar@example.com,1108436362
2716,Megan,Wood,BazBiz472,bar@example.com,1119948115
2717,Kelly,Taylor,BazBiz473,bar@example.com,1050624675
2718,Philip,Collins,BazBiz473,bar@example.com,1044188156
2719,Natalie,Gibson,BazBiz473,bar@example.com,1037569239
2720,Natalie,Lewis,BazBiz473,bar@example.com,1039974247
2721,Janice,Davis,BazBiz473,bar@example.com,1046461697
2722,Sara,Watson,BazBiz473,bar@example.com,1265154764
2723,Arthur,Watson,BazBiz473,bar@example.com,1135578261
2724,Jessica,Porter,BazBiz473,bar@example.com,1337250562
2725,Kathy,Edwards,BazBiz473,bar@example.com,1033022113
2726,Arthur,Miller,BazBiz473,bar@example.com,1163955173
2727,Jessica,Kennedy,BazBiz474,bar@example.com,1276377276
2728,Kathy,Gordon,BazBiz474,bar@example.com,1001163468
2729,Eric,Rose,BazBiz474,bar@example.com,1354321337
2730,Henry,Morgan,BazBiz474,bar@example.com,1050016626
2731,Patrick,Alexander,BazBiz474,bar@example.com,1066414645
2732,Cynthia,Willis,BazBiz474,bar@example.com,1321761200
2733,Gary,Ray,BazBiz474,bar@example.com,1066854857
2734,Margaret,Cole,BazBiz474,bar@example.com,1212191503
2735,Karen,Martinez,BazBiz474,bar@example.com,1151819161
2736,Rose,Morales,BazBiz474,bar@example.com,1067323575
2737,Rose,Rose,BazBiz475,bar@example.com,1246863552
2738,Rose,Kelley,BazBiz475,bar@example.com,1180454567
2739,Jonathan,Weaver,BazBiz475,bar@example.com,1263502565
2740,Angela,Spencer,BazBiz475,bar@example.com,1041574390
2741,Nicole,Grant,BazBiz475,bar@example.com,1242572963
2742,Melissa,Ruiz,BazBiz475,bar@example.com,1090450176
2743,Dennis,King,BazBiz475,bar@example.com,1371159046
2744,Angela,Perkins,BazBiz475,bar@example.com,1358665180
2745,Louis,Foster,BazBiz475,bar@example.com,1082644624
2746,Natalie,Collins,BazBiz475,bar@example.com,1406977544
2747,Russell,Russell,BazBiz476,bar@example.com,1082161348
2748,Janice,Wood,BazBiz476,bar@example.com,1081951480
2749,Judith,Lewis,BazBiz476,bar@example.com,1302165193
2750,Mildred,Thomas,BazBiz476,bar@example.com,1344626066
2751,Marie,Payne,BazBiz476,bar@example.com,1092328601
2752,Stephen,Jackson,BazBiz476,bar@example.com,1176403588
2753,Gerald,West,BazBiz476,bar@example.com,1349767813
2754,Barbara,Martin,BazBiz476,bar@example.com,1400733862
2755,Pamela,Duncan,BazBiz476,bar@example.com,1042050082
2756,Sharon,Thompson,BazBiz476,bar@example.com,1200985515
2757,Stephen,Collins,BazBiz477,bar@example.com,1006396692
2758,Pamela,Reyes,BazBiz477,bar@example.com,1265447521
2759,Ethan,Patterson,BazBiz477,bar@example.com,1213059079
2760,Johnny,Spencer,BazBiz477,bar@example.com,1142929022
2761,Paul,Peterson,BazBiz477,bar@example.com,1312903332
2762,Gary,Turner,BazBiz477,bar@example.com,1117120234
2763,Emily,Ruiz,BazBiz477,bar@example.com,1132639676
2764,Martha,Hawkins,BazBiz477,bar@example.com,1000266596
2765,Frances,Murray,BazBiz477,bar@example.com,1273926510
2766,Carolyn,Gonzalez,BazBiz477,bar@example.com,1231806302
2767,Ronald,Peters,BazBiz478,bar@example.com,1129282331
2768,Laura,Gonzalez,BazBiz478,bar@example.com,1141946042
2769,Walter,Webb,BazBiz478,bar@example.com,1338610066
2770,Laura,Foster,BazBiz478,bar@example.com,1033873997
2771,Walter,Black,BazBiz478,bar@example.com,1209789282
2772,Evelyn,Palmer,BazBiz478,bar@example.com,1335654177
2773,Kevin,White,BazBiz478,bar@example.com,1134059315
2774,Albert,Allen,BazBiz478,bar@example.com,1094950617
2775,Brittany,Foster,BazBiz478,bar@example.com,1113222711
2776,Heather,Sanchez,BazBiz478,bar@example.com,1204929780
2777,Gerald,Mitchell,BazBiz479,bar@example.com,1138301408
2778,Ashley,Simmons,BazBiz479,bar@example.com,1379529699
2779,Walter,Jordan,BazBiz479,bar@example.com,1250781363
2780,Rachel,Harper,BazBiz479,bar@example.com,1241578886
2781,Roger,Hill,BazBiz479,bar@example.com,1254260775
2782,Melissa,Snyder,BazBiz479,bar@example.com,1173809423
2783,Michael,Allen,BazBiz479,bar@example.com,1210433148
2784,Shirley,Dunn,BazBiz479,bar@example.com,1046209004
2785,Bobby,Sanders,BazBiz479,bar@example.com,1103581912
2786,Rose,Jackson,BazBiz479,bar@example.com,1140881461
2787,Frank,Lawson,BazBiz480,bar@example.com,1373731870
2788,Kathy,Myers,BazBiz480,bar@example.com,1082204706
2789,Heather,Ross,BazBiz480,bar@example.com,1363579401
2790,Juan,Hamilton,BazBiz480,bar@example.com,1407326563
2791,Emily,Griffin,BazBiz480,bar@example.com,1358254769
2792,Ruth,Powell,BazBiz480,bar@example.com,1130321198
2793,Alan,Hernandez,BazBiz480,bar@example.com,1191889378
2794,Joyce,Lawson,BazBiz480,bar@example.com,1409262389
2795,Rachel,Pierce,BazBiz480,bar@example.com,1072295572
2796,Gregory,Rivera,BazBiz480,bar@example.com,1130843021
2797,Alan,Hudson,BazBiz481,bar@example.com,1317176509
2798,Virginia,Spencer,BazBiz481,bar@example.com,1207279626
2799,Diana,Russell,BazBiz481,bar@example.com,1398774131
2800,Dylan,Greene,BazBiz481,bar@example.com,1243013018
2801,Ralph,Warren,BazBiz481,bar@example.com,1320261787
2802,Sara,Knight,BazBiz481,bar@example.com,1289202253
2803,Kyle,Watson,BazBiz481,bar@example.com,1226626821
2804,Jessica,Tucker,BazBiz481,bar@example.com,1080000673
2805,Ryan,Wagner,BazBiz481,bar@example.com,1376090782
2806,Richard,Cruz,BazBiz481,bar@example.com,1403082856
2807,Victoria,Perry,BazBiz482,bar@example.com,1148226875
2808,Larry,Stewart,BazBiz482,bar@example.com,1072705748
2809,Julia,Perry,BazBiz482,bar@example.com,1275421068
2810,Raymond,Ray,BazBiz482,bar@example.com,1134391991
2811,Laura,West,BazBiz482,bar@example.com,1398059051
2812,Judith,Richardson,BazBiz482,bar@example.com,1389402164
2813,Frances,Reed,BazBiz482,bar@example.com,1055308858
2814,Susan,Taylor,BazBiz482,bar@example.com,1101951443
2815,James,Duncan,BazBiz482,bar@example.com,1183544986
2816,Marilyn,Alexander,BazBiz482,bar@example.com,1215220374
2817,Carolyn,Henderson,BazBiz483,bar@example.com,1379310086
2818,Alice,Morris,BazBiz483,bar@example.com,1313855494
2819,David,Perry,BazBiz483,bar@example.com,1308736232
2820,Vincent,Hughes,BazBiz483,bar@example.com,1338977354
2821,Raymond,Stone,BazBiz483,bar@example.com,1136584727
2822,Karen,Campbell,BazBiz483,bar@example.com,1236064851
2823,Teresa,Cook,BazBiz483,bar@example.com,1391590192
2824,Jesse,Pierce,BazBiz483,bar@example.com,1047075675
2825,Hannah,Nelson,BazBiz483,bar@example.com,1074598283
2826,Steven,Arnold,BazBiz483,bar@example.com,1239776469
2827,Andrew,Flores,BazBiz484,bar@example.com,1086601540
2828,Douglas,Peters,BazBiz484,bar@example.com,1155655604
2829,Jesse,Henry,BazBiz484,bar@example.com,1253478038
2830,Kyle,Myers,BazBiz484,bar@example.com,1201171501
2831,Tiffany,Mason,BazBiz484,bar@example.com,1183260098
2832,Daniel,Robertson,BazBiz484,bar@example.com,1130445458
2833,Daniel,Collins,BazBiz484,bar@example.com,1112567901
2834,Gerald,Scott,BazBiz484,bar@example.com,1267091413
2835,Roy,Perkins,BazBiz484,bar@example.com,1308519946
2836,Angela,Mills,BazBiz484,bar@example.com,1067554676
2837,Pamela,Wallace,BazBiz485,bar@example.com,1242739126
2838,Kelly,Myers,BazBiz485,bar@example.com,1376459725
2839,Pamela,Hernandez,BazBiz485,bar@example.com,1081096699
2840,Russell,Gordon,BazBiz485,bar@example.com,1259753350
2841,Wayne,Porter,BazBiz485,bar@example.com,1029445071
2842,Douglas,Olson,BazBiz485,bar@example.com,1286627912
2843,Kathleen,Hawkins,BazBiz485,bar@example.com,1002934167
2844,Austin,Wells,BazBiz485,bar@example.com,1379701357
